MetaTest/Average/EpisodeMeanInPlaceReward,TotalEnvSteps,MetaTest/push-v2/TerminationRate,MetaTest/Average/EpisodeMeanGraspReward,Average/MinReward,MetaTest/Average/EpisodeMeanMinGraspReward,push-v2/EpisodeMeanMaxInPlaceReward,push-v2/EpisodeMeanMinInPlaceReward,push-v2/EpisodeMeanInPlaceReward,MetaTest/push-v2/MinReturn,MetaTest/Average/MinReward,MetaTest/Average/NearObject,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/MinReward,Average/MaxReturn,Average/AverageReturn,MetaTest/push-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/Iteration,MetaTest/push-v2/StdReturn,push-v2/AverageReturn,Average/SuccessRate,push-v2/MaxReward,MetaTest/Average/AverageReturn,MetaTest/push-v2/GraspSuccessRate,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/MaxReward,MetaTest/push-v2/Iteration,push-v2/AverageDiscountedReturn,MetaTest/push-v2/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/push-v2/NearObject,MetaTest/Average/NumEpisodes,MetaTest/Average/GraspSuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,Average/EpisodeMeanGraspReward,MetaTest/Average/AverageDiscountedReturn,Average/EpisodeMeanInPlaceReward,MetaTest/push-v2/SuccessRate,push-v2/TerminationRate,MetaTest/Average/TerminationRate,Average/EpisodeMeanMaxInPlaceReward,policy/KL,MetaTest/push-v2/EpisodeMeanMinGraspReward,push-v2/NumEpisodes,policy/KLBefore,Average/Iteration,MetaTest/push-v2/MaxReturn,push-v2/EpisodeMeanMaxGraspReward,Average/MinReturn,policy/Entropy,MetaTest/push-v2/EpisodeMeanInPlaceReward,push-v2/MinReturn,push-v2/SuccessRate,policy/LossAfter,LinearFeatureBaseline/ExplainedVariance,MetaTest/push-v2/AverageDiscountedReturn,push-v2/EpisodeMeanGraspReward,Average/StdReturn,MetaTest/push-v2/AverageReturn,Average/NumEpisodes,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/MaxReward,Average/AverageDiscountedReturn,push-v2/GraspSuccessRate,Average/TerminationRate,Average/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/EpisodeMeanGraspReward,push-v2/MinReward,push-v2/NearObject,Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/MaxReward,push-v2/StdReturn,Average/GraspSuccessRate,policy/LossBefore,push-v2/Iteration,policy/dLoss,push-v2/MaxReturn,Average/EpisodeMeanMinGraspReward,MetaTest/Average/MinReturn,Average/NearObject,push-v2/EpisodeMeanMinGraspReward
,25400000,,,9.213244005946554e-10,,0.8525116592880062,0.1348979075662763,0.6527382133912681,,,,,,,1953.7026595264656,910.7733713861827,,,,910.7733713861827,0.47,18.073532498024463,,,,,18.073532498024463,,109.85227718788512,,,,,,,0.34927678322087297,,0.6527382133912681,,0.0,,0.8525116592880062,0.029144242,,100,0.0,507,,0.7190464900733232,1.4072954838702416,-1.3686897,,1.4072954838702416,0.47,-2.0165825,0.7342284435983897,,0.34927678322087297,555.5566797790635,,100,,,109.85227718788512,0.64,0.0,0.7190464900733232,,,9.213244005946554e-10,0.86,0.1348979075662763,,555.5566797790635,0.64,0.0051825,507,2.021765,1953.7026595264656,0.0047064877281306925,,0.86,0.0047064877281306925
,25450000,,,2.3206767038871132e-14,,0.916787750785125,0.1383118513380801,0.7184833357992985,,,,,,,1829.9737788239593,946.8081667939445,,,,946.8081667939445,0.59,6.046131580881455,,,,,6.046131580881455,,124.88693282628077,,,,,,,0.3301977926280884,,0.7184833357992985,,0.0,,0.916787750785125,0.025198538,,100,0.0,508,,0.7213980356971678,1.9064453217723494,-1.3794233,,1.9064453217723494,0.59,-1.7904023,0.7207778951154755,,0.3301977926280884,522.1919956333843,,100,,,124.88693282628077,0.63,0.0,0.7213980356971678,,,2.3206767038871132e-14,0.92,0.1383118513380801,,522.1919956333843,0.63,-0.0006722656,508,1.7897301,1829.9737788239593,0.005073954003153588,,0.92,0.005073954003153588
,25500000,,,3.0080054142574227e-10,,0.9113625338269941,0.14392590684635684,0.7077148314007046,,,,,,,1823.9861171181346,953.0351696862022,,,,953.0351696862022,0.65,5.794368279063248,,,,,5.794368279063248,,122.18226875874788,,,,,,,0.3442217803860267,,0.7077148314007046,,0.0,,0.9113625338269941,0.029662983,,100,0.0,509,,0.7064286919402725,0.5698377182052264,-1.3926581,,0.5698377182052264,0.65,-1.9531654,0.7002413402336893,,0.3442217803860267,539.1709461104999,,100,,,122.18226875874788,0.63,0.0,0.7064286919402725,,,3.0080054142574227e-10,0.92,0.14392590684635684,,539.1709461104999,0.63,0.0012365625,509,1.954402,1823.9861171181346,0.00317919444739164,,0.92,0.00317919444739164
0.6312797682449535,25550000,0.0,0.28451506643571317,7.570408616740962e-11,0.003473999638995596,0.8954091152222119,0.14137713337681757,0.7098750083744434,0.18807802544910518,8.131500721808503e-08,0.8,0.8421627423043836,0.13868294899875122,8.131500721808503e-08,1791.490613661196,1018.7984284872371,0.6569796542605287,51,502.0827732702232,1018.7984284872371,0.61,5.76939984796735,689.9713208348522,0.58,0.6,1754.0168429009761,5.76939984796735,51,130.05606463302993,50,502.0827732702232,0.8,50,0.58,0.6569796542605287,0.3665269881536799,689.9713208348521,0.7098750083744434,0.6,0.0,0.0,0.8954091152222119,0.027863422,0.003473999638995596,100,0.0,510,1754.0168429009761,0.7656870728402484,1.3856016711401133,-1.3920993,0.6312797682449535,1.3856016711401133,0.61,-1.9610461,0.7335844204085344,689.9713208348521,0.3665269881536799,577.7316871057859,689.9713208348522,100,0.13868294899875122,19.54615666967787,130.05606463302993,0.66,0.0,0.7656870728402484,0.8421627423043836,0.28451506643571317,7.570408616740962e-11,0.94,0.14137713337681757,19.54615666967787,577.7316871057859,0.66,-0.0023885155,510,1.9586576,1791.490613661196,0.005526819640725284,0.18807802544910518,0.94,0.005526819640725284
,25600000,,,2.9927128932070366e-12,,0.8978529989128761,0.1333238993510226,0.6889894620391128,,,,,,,1872.7044194416794,815.438760304372,,,,815.438760304372,0.71,6.478390679101688,,,,,6.478390679101688,,100.32254463709762,,,,,,,0.3237422459448127,,0.6889894620391128,,0.0,,0.8978529989128761,0.023573523,,100,0.0,511,,0.7396714870413608,0.9786683187803238,-1.3912314,,0.9786683187803238,0.71,-2.0494535,0.7182943500618035,,0.3237422459448127,523.6335471582959,,100,,,100.32254463709762,0.63,0.0,0.7396714870413608,,,2.9927128932070366e-12,0.92,0.1333238993510226,,523.6335471582959,0.63,-0.0015559375,511,2.0478976,1872.7044194416794,0.0035159707776964626,,0.92,0.0035159707776964626
,25650000,,,8.734385054603575e-12,,0.9148532853020853,0.13446016693434662,0.7302690246232046,,,,,,,1728.1712623562883,855.6913330498845,,,,855.6913330498845,0.67,6.449675685541754,,,,,6.449675685541754,,108.3949878361322,,,,,,,0.340375570078676,,0.7302690246232046,,0.0,,0.9148532853020853,0.022652304,,100,0.0,512,,0.7086843178160152,0.354968953371371,-1.3952522,,0.354968953371371,0.67,-2.0287235,0.7390853578284474,,0.340375570078676,556.4945780052959,,100,,,108.3949878361322,0.62,0.0,0.7086843178160152,,,8.734385054603575e-12,0.91,0.13446016693434662,,556.4945780052959,0.62,-3.9375e-05,512,2.0286841,1728.1712623562883,0.00480843787555605,,0.91,0.00480843787555605
,25700000,,,2.5194033294905293e-10,,0.844117767975852,0.13074575371100783,0.6411771876821745,,,,,,,1830.7530502231537,764.5255101518866,,,,764.5255101518866,0.56,7.3748866485132805,,,,,7.3748866485132805,,97.27858916830786,,,,,,,0.35271897699398835,,0.6411771876821745,,0.0,,0.844117767975852,0.024480434,,100,0.0,513,,0.7441082537628476,1.2996009125411152,-1.3955975,,1.2996009125411152,0.56,-2.0539844,0.752675852564364,,0.35271897699398835,582.171358119558,,100,,,97.27858916830786,0.55,0.0,0.7441082537628476,,,2.5194033294905293e-10,0.86,0.13074575371100783,,582.171358119558,0.55,-0.0012182812,513,2.052766,1830.7530502231537,0.00560801299970186,,0.86,0.00560801299970186
,25750000,,,1.0679731356557936e-10,,0.9396248250959229,0.1439246191901847,0.7606957273292773,,,,,,,1745.2216020725891,938.7997357327037,,,,938.7997357327037,0.8,5.13689832545132,,,,,5.13689832545132,,123.08088786053646,,,,,,,0.3622408585022224,,0.7606957273292773,,0.0,,0.9396248250959229,0.024224795,,100,0.0,514,,0.7702015753137192,1.238661630156247,-1.3986092,,1.238661630156247,0.8,-2.007854,0.7144177326729539,,0.3622408585022224,529.2230047887716,,100,,,123.08088786053646,0.7,0.0,0.7702015753137192,,,1.0679731356557936e-10,0.9,0.1439246191901847,,529.2230047887716,0.7,-0.0033015625,514,2.0045524,1745.2216020725891,0.004895982462606686,,0.9,0.004895982462606686
,25800000,,,5.645482990192582e-11,,0.882346554331184,0.1336551155200976,0.6848238340779215,,,,,,,1721.4867086290058,855.1649622007807,,,,855.1649622007807,0.73,5.789809944816217,,,,,5.789809944816217,,106.3642015372128,,,,,,,0.38263035813028073,,0.6848238340779215,,0.0,,0.882346554331184,0.026242048,,100,0.0,515,,0.8001720418242243,1.0435067355803,-1.4014491,,1.0435067355803,0.73,-1.9262128,0.7595291822817698,,0.38263035813028073,580.3529888503919,,100,,,106.3642015372128,0.65,0.0,0.8001720418242243,,,5.645482990192582e-11,0.9,0.1336551155200976,,580.3529888503919,0.65,-0.0010114063,515,1.9252014,1721.4867086290058,0.005957270031695386,,0.9,0.005957270031695386
,25850000,,,4.62582152196121e-10,,0.8088734524919283,0.126789036912835,0.608795591498344,,,,,,,1907.8867461968587,677.2007912488328,,,,677.2007912488328,0.63,7.083202163922033,,,,,7.083202163922033,,88.4594885151438,,,,,,,0.31588270957004705,,0.608795591498344,,0.0,,0.8088734524919283,0.02429293,,100,0.0,516,,0.6907711112601339,0.5160318214610287,-1.4107077,,0.5160318214610287,0.63,-1.8135875,0.7273442785815991,,0.31588270957004705,514.9524680854192,,100,,,88.4594885151438,0.62,0.0,0.6907711112601339,,,4.62582152196121e-10,0.87,0.126789036912835,,514.9524680854192,0.62,1.96875e-05,516,1.8136072,1907.8867461968587,0.004455490887994372,,0.87,0.004455490887994372
,25900000,,,1.6623042470411984e-11,,0.8916359473896048,0.1360138789387663,0.6899225799769892,,,,,,,1611.1223292034767,788.9647972007991,,,,788.9647972007991,0.61,22.286194692417226,,,,,22.286194692417226,,101.89551733778197,,,,,,,0.3383039999129644,,0.6899225799769892,,0.0,,0.8916359473896048,0.021910083,,100,0.0,517,,0.7560639859750519,1.4842556828843796,-1.4238644,,1.4842556828843796,0.61,-2.001732,0.6916489701028342,,0.3383039999129644,502.11755346019703,,100,,,101.89551733778197,0.6,0.0,0.7560639859750519,,,1.6623042470411984e-11,0.9,0.1360138789387663,,502.11755346019703,0.6,-0.001439375,517,2.0002928,1611.1223292034767,0.0034128401626069703,,0.9,0.0034128401626069703
,25950000,,,1.3234822505970528e-11,,0.8901957591518991,0.13345124851094325,0.6718645766612095,,,,,,,1765.0725374798903,749.5395095198596,,,,749.5395095198596,0.73,8.864908913656471,,,,,8.864908913656471,,95.57640223487819,,,,,,,0.27005151819605233,,0.6718645766612095,,0.0,,0.8901957591518991,0.023778088,,100,0.0,518,,0.7000925460540786,0.5074635128752439,-1.451597,,0.5074635128752439,0.73,-2.0698023,0.7156800979016142,,0.27005151819605233,538.8927108629267,,100,,,95.57640223487819,0.55,0.0,0.7000925460540786,,,1.3234822505970528e-11,0.84,0.13345124851094325,,538.8927108629267,0.55,5.03125e-05,518,2.0698526,1765.0725374798903,0.002760782285553301,,0.84,0.002760782285553301
,26000000,,,3.438592811652848e-11,,0.8929394816514495,0.13102894271644214,0.6837582439317788,,,,,,,1770.053603754642,720.5882678848297,,,,720.5882678848297,0.7,6.0655753174595946,,,,,6.0655753174595946,,97.28246516384226,,,,,,,0.3280952456103939,,0.6837582439317788,,0.0,,0.8929394816514495,0.022068627,,100,0.0,519,,0.7736395467122673,1.4120529982716052,-1.4623678,,1.4120529982716052,0.7,-1.8390343,0.6963249192631642,,0.3280952456103939,474.1875422199848,,100,,,97.28246516384226,0.58,0.0,0.7736395467122673,,,3.438592811652848e-11,0.93,0.13102894271644214,,474.1875422199848,0.58,-0.0004096875,519,1.8386246,1770.053603754642,0.0031240843826634422,,0.93,0.0031240843826634422
0.6351380258058676,26050000,0.0,0.2745595374793282,8.292169529881716e-11,0.0026192055950623,0.8946015896885803,0.13330478235946808,0.6556167246741265,0.1955814426709189,3.145603727933135e-08,0.82,0.8518509124013061,0.13177528578469183,3.145603727933135e-08,1560.5327554196476,697.4026647008137,0.6780570726207991,52,555.819139125576,697.4026647008137,0.74,7.1719178466556235,741.3576892361892,0.58,0.64,1704.616260356244,7.1719178466556235,52,92.34976190483323,50,555.819139125576,0.82,50,0.58,0.6780570726207991,0.30444219198685163,741.3576892361893,0.6556167246741265,0.64,0.0,0.0,0.8946015896885803,0.021116074,0.0026192055950623,100,0.0,520,1704.616260356244,0.7394971665492662,1.1234381213166804,-1.4829428,0.6351380258058676,1.1234381213166804,0.74,-1.9675239,0.7025125590395834,741.3576892361893,0.30444219198685163,493.38840820484717,741.3576892361892,100,0.13177528578469183,5.885462073809917,92.34976190483323,0.56,0.0,0.7394971665492662,0.8518509124013061,0.2745595374793282,8.292169529881716e-11,0.82,0.13330478235946808,5.885462073809917,493.38840820484717,0.56,-0.0015317188,520,1.9659922,1560.5327554196476,0.003160993188821231,0.1955814426709189,0.82,0.003160993188821231
,26100000,,,5.218080679236537e-10,,0.8765235039208619,0.1369405214622616,0.6344375690881742,,,,,,,1695.1118559627037,758.7993330563431,,,,758.7993330563431,0.58,8.550434201662158,,,,,8.550434201662158,,103.62320017850908,,,,,,,0.35673599847242493,,0.6344375690881742,,0.0,,0.8765235039208619,0.023721864,,100,0.0,521,,0.7338802847672816,1.3873972189348696,-1.5035583,,1.3873972189348696,0.58,-2.0034711,0.703890487790395,,0.35673599847242493,513.5875026583906,,100,,,103.62320017850908,0.64,0.0,0.7338802847672816,,,5.218080679236537e-10,0.89,0.1369405214622616,,513.5875026583906,0.64,-0.0034984376,521,1.9999727,1695.1118559627037,0.0047753144470235485,,0.89,0.0047753144470235485
,26150000,,,7.181306398646917e-11,,0.8547108570492437,0.1352987451689399,0.6606411880350056,,,,,,,1676.0920578592497,815.3237659628587,,,,815.3237659628587,0.61,7.655958773339313,,,,,7.655958773339313,,107.26157623986019,,,,,,,0.30591886974877464,,0.6606411880350056,,0.0,,0.8547108570492437,0.023404641,,100,0.0,522,,0.6937360009766406,0.7784149756206982,-1.5178727,,0.7784149756206982,0.61,-2.0613868,0.7369132694203556,,0.30591886974877464,568.4684579327998,,100,,,107.26157623986019,0.6,0.0,0.6937360009766406,,,7.181306398646917e-11,0.83,0.1352987451689399,,568.4684579327998,0.6,-0.0023325,522,2.0590544,1676.0920578592497,0.0038554671989967006,,0.83,0.0038554671989967006
,26200000,,,6.311378506766064e-11,,0.8603106362226629,0.12767415623234432,0.6695536909532024,,,,,,,1802.368766542519,761.7880072813454,,,,761.7880072813454,0.64,5.1254164248960095,,,,,5.1254164248960095,,98.4662365835707,,,,,,,0.33822212892293246,,0.6695536909532024,,0.0,,0.8603106362226629,0.024379883,,100,0.0,523,,0.7367545798761911,0.7093400715745479,-1.5195714,,0.7093400715745479,0.64,-2.037646,0.7114855463793663,,0.33822212892293246,521.1245142444176,,100,,,98.4662365835707,0.62,0.0,0.7367545798761911,,,6.311378506766064e-11,0.86,0.12767415623234432,,521.1245142444176,0.62,-0.007328203,523,2.0303178,1802.368766542519,0.004084246389209068,,0.86,0.004084246389209068
,26250000,,,6.391006538648751e-11,,0.87796851086417,0.13882752994085315,0.7051585914791736,,,,,,,1684.847284952651,854.9781355275948,,,,854.9781355275948,0.74,5.883717254557634,,,,,5.883717254557634,,108.16882821270363,,,,,,,0.3653620939721114,,0.7051585914791736,,0.0,,0.87796851086417,0.026900688,,100,0.0,524,,0.7581280638939815,0.6875390641710707,-1.5195216,,0.6875390641710707,0.74,-2.0169458,0.7223033816405826,,0.3653620939721114,528.0339652856193,,100,,,108.16882821270363,0.66,0.0,0.7581280638939815,,,6.391006538648751e-11,0.9,0.13882752994085315,,528.0339652856193,0.66,-0.0016179688,524,2.015328,1684.847284952651,0.0059357530056218565,,0.9,0.0059357530056218565
,26300000,,,1.498148130630879e-11,,0.9071336110012695,0.14413048958853125,0.7369515300682659,,,,,,,1759.2297063041185,950.4292286324816,,,,950.4292286324816,0.78,6.788597160981378,,,,,6.788597160981378,,120.22236031576053,,,,,,,0.3722344953071527,,0.7369515300682659,,0.0,,0.9071336110012695,0.032522507,,100,0.0,525,,0.7847583833827355,1.317257889739174,-1.5269631,,1.317257889739174,0.78,-1.8774544,0.7075891366274913,,0.3722344953071527,540.3656243920144,,100,,,120.22236031576053,0.67,0.0,0.7847583833827355,,,1.498148130630879e-11,0.93,0.14413048958853125,,540.3656243920144,0.67,-0.000418125,525,1.8770363,1759.2297063041185,0.00448714524492768,,0.93,0.00448714524492768
,26350000,,,1.4509688874374069e-12,,0.8315221064323243,0.12825597865135024,0.6099327078311582,,,,,,,1726.8507031451952,705.4733890703851,,,,705.4733890703851,0.55,7.097010808474267,,,,,7.097010808474267,,99.47461062252846,,,,,,,0.31736004949165714,,0.6099327078311582,,0.0,,0.8315221064323243,0.027047439,,100,0.0,526,,0.7319958102882445,0.5366666007747523,-1.5346448,,0.5366666007747523,0.55,-1.669354,0.7228578071636461,,0.31736004949165714,543.6004723659032,,100,,,99.47461062252846,0.59,0.0,0.7319958102882445,,,1.4509688874374069e-12,0.83,0.12825597865135024,,543.6004723659032,0.59,-0.000868125,526,1.6684859,1726.8507031451952,0.0036229842161403947,,0.83,0.0036229842161403947
,26400000,,,9.000936976530097e-10,,0.9520455185317397,0.14122843387117678,0.7734888753073337,,,,,,,1777.7390375285554,1027.9011977762893,,,,1027.9011977762893,0.7,5.36471089493628,,,,,5.36471089493628,,127.71397531141642,,,,,,,0.38748921953237625,,0.7734888753073337,,0.0,,0.9520455185317397,0.03188627,,100,0.0,527,,0.8366371535782551,0.5739648275166094,-1.5283393,,0.5739648275166094,0.7,-1.662396,0.6871366748648773,,0.38748921953237625,472.2122397658937,,100,,,127.71397531141642,0.75,0.0,0.8366371535782551,,,9.000936976530097e-10,0.95,0.14122843387117678,,472.2122397658937,0.75,0.001323125,527,1.663719,1777.7390375285554,0.004862635344827492,,0.95,0.004862635344827492
,26450000,,,3.66070602326088e-10,,0.8858737451904187,0.140986825572828,0.662208481647619,,,,,,,1723.7864025260378,757.6873882940984,,,,757.6873882940984,0.61,5.772316859111506,,,,,5.772316859111506,,99.27107734591662,,,,,,,0.2803591691729692,,0.662208481647619,,0.0,,0.8858737451904187,0.025357481,,100,0.0,528,,0.6934540801099144,0.5696162245033224,-1.5259951,,0.5696162245033224,0.61,-1.8903679,0.7146665237731993,,0.2803591691729692,515.9033546993442,,100,,,99.27107734591662,0.55,0.0,0.6934540801099144,,,3.66070602326088e-10,0.86,0.140986825572828,,515.9033546993442,0.55,0.00035679687,528,1.8907247,1723.7864025260378,0.0027832304752159866,,0.86,0.0027832304752159866
,26500000,,,4.122921541775928e-11,,0.9101600769095498,0.13956467988978358,0.7055933254423395,,,,,,,1753.2883862915126,888.5272273866722,,,,888.5272273866722,0.75,12.707891306978022,,,,,12.707891306978022,,115.42479954625551,,,,,,,0.3298368792197774,,0.7055933254423395,,0.0,,0.9101600769095498,0.023361592,,100,0.0,529,,0.6967835038142648,1.086243012430805,-1.531574,,1.086243012430805,0.75,-2.1213048,0.7208492797153725,,0.3298368792197774,542.4017148839741,,100,,,115.42479954625551,0.6,0.0,0.6967835038142648,,,4.122921541775928e-11,0.89,0.13956467988978358,,542.4017148839741,0.6,-0.0003740625,529,2.1209307,1753.2883862915126,0.0037399402369669298,,0.89,0.0037399402369669298
0.6213866235215527,26550000,0.0,0.3118182662506356,1.907913337630554e-09,0.003188674961409442,0.9030632219194464,0.13430893486303866,0.7053287193327245,0.21137804527331513,2.0474236771638339e-07,0.86,0.828162131326059,0.12562337087342096,2.0474236771638339e-07,1832.9960842800585,975.7900340621513,0.7142035166194515,53,553.9199723539433,975.7900340621513,0.61,7.233081332592886,748.9092380919614,0.64,0.58,1707.4216014789238,7.233081332592886,53,120.48331618671173,50,553.9199723539433,0.86,50,0.64,0.7142035166194515,0.43626244167897643,748.909238091961,0.7053287193327245,0.58,0.0,0.0,0.9030632219194464,0.028447375,0.003188674961409442,100,0.0,530,1707.4216014789238,0.8125403723065456,0.7469481530624372,-1.53209,0.6213866235215527,0.7469481530624372,0.61,-1.9576128,0.70220048930979,748.909238091961,0.43626244167897643,524.0092963089495,748.9092380919614,100,0.12562337087342096,6.928083943481172,120.48331618671173,0.69,0.0,0.8125403723065456,0.828162131326059,0.3118182662506356,1.907913337630554e-09,0.92,0.13430893486303866,6.928083943481172,524.0092963089495,0.69,-0.0043065627,530,1.9533062,1832.9960842800585,0.007917988340759206,0.21137804527331513,0.92,0.007917988340759206
,26600000,,,1.313750111715349e-12,,0.8967930367568873,0.13843261543848664,0.7463823675203072,,,,,,,1748.2380152817675,926.4557928805214,,,,926.4557928805214,0.79,5.887695396489338,,,,,5.887695396489338,,113.44944297891969,,,,,,,0.36061356998014377,,0.7463823675203072,,0.0,,0.8967930367568873,0.025799645,,100,0.0,531,,0.7388415062566499,0.6306677512138078,-1.5204544,,0.6306677512138078,0.79,-2.0583174,0.6882868396650585,,0.36061356998014377,507.81751500053593,,100,,,113.44944297891969,0.69,0.0,0.7388415062566499,,,1.313750111715349e-12,0.87,0.13843261543848664,,507.81751500053593,0.69,-0.00077375,531,2.0575438,1748.2380152817675,0.0047430275001621195,,0.87,0.0047430275001621195
,26650000,,,8.528584138806163e-11,,0.8683543730752622,0.1428133385025464,0.6777299687023806,,,,,,,1556.0797817822368,749.7067311824352,,,,749.7067311824352,0.62,19.459981565717612,,,,,19.459981565717612,,93.313627085972,,,,,,,0.2720838180699112,,0.6777299687023806,,0.0,,0.8683543730752622,0.021768946,,100,0.0,532,,0.7308487224748759,1.296973888805428,-1.518151,,1.296973888805428,0.62,-1.8899578,0.7122911813798349,,0.2720838180699112,500.48257794749895,,100,,,93.313627085972,0.47,0.0,0.7308487224748759,,,8.528584138806163e-11,0.89,0.1428133385025464,,500.48257794749895,0.47,0.0013034375,532,1.8912612,1556.0797817822368,0.0025715456773742424,,0.89,0.0025715456773742424
,26700000,,,1.0965462294168023e-11,,0.9256427645392291,0.1431191890334303,0.7061716120842592,,,,,,,1961.6029730607265,847.7384035632354,,,,847.7384035632354,0.62,7.439048812421687,,,,,7.439048812421687,,108.5121545840441,,,,,,,0.32018732639198755,,0.7061716120842592,,0.0,,0.9256427645392291,0.024923896,,100,0.0,533,,0.8000323431740298,0.6349621064964646,-1.5318719,,0.6349621064964646,0.62,-2.1691372,0.695979306480673,,0.32018732639198755,522.2002061570809,,100,,,108.5121545840441,0.6,0.0,0.8000323431740298,,,1.0965462294168023e-11,0.79,0.1431191890334303,,522.2002061570809,0.6,-0.000594375,533,2.1685429,1961.6029730607265,0.0038243544962192873,,0.79,0.0038243544962192873
,26750000,,,2.3726896660081187e-13,,0.8735696439214499,0.1404680835861827,0.7157150229279539,,,,,,,1740.8020771321344,913.8987955996657,,,,913.8987955996657,0.72,6.396276123591048,,,,,6.396276123591048,,114.3407097280915,,,,,,,0.3650612018089503,,0.7157150229279539,,0.0,,0.8735696439214499,0.027311435,,100,0.0,534,,0.7291104876868935,0.4647220885132385,-1.5345001,,0.4647220885132385,0.72,-2.1379561,0.7289867704820691,,0.3650612018089503,572.118119329994,,100,,,114.3407097280915,0.63,0.0,0.7291104876868935,,,2.3726896660081187e-13,0.85,0.1404680835861827,,572.118119329994,0.63,-0.004877656,534,2.1330786,1740.8020771321344,0.0050743732025851675,,0.85,0.0050743732025851675
,26800000,,,4.499550229221684e-13,,0.8934613946508608,0.14202316643871263,0.6519943337631944,,,,,,,1734.4306020590252,846.9267668681985,,,,846.9267668681985,0.6,9.027944227197679,,,,,9.027944227197679,,105.3155160902333,,,,,,,0.31554508096068706,,0.6519943337631944,,0.0,,0.8934613946508608,0.025423503,,100,0.0,535,,0.7287518034661695,1.1137728640924192,-1.5345428,,1.1137728640924192,0.6,-2.1731954,0.7185494353189013,,0.31554508096068706,531.0097049767409,,100,,,105.3155160902333,0.65,0.0,0.7287518034661695,,,4.499550229221684e-13,0.87,0.14202316643871263,,531.0097049767409,0.65,0.0009428125,535,2.174138,1734.4306020590252,0.004584188835275864,,0.87,0.004584188835275864
,26850000,,,1.0406879671885753e-11,,0.940008171099584,0.14495617344989106,0.7108097826865949,,,,,,,1564.877848372559,726.8887470239118,,,,726.8887470239118,0.78,5.785682643604397,,,,,5.785682643604397,,96.84652915018577,,,,,,,0.2854022147274437,,0.7108097826865949,,0.0,,0.940008171099584,0.023773644,,100,0.0,536,,0.7647247867749172,1.1531510537301928,-1.5345652,,1.1531510537301928,0.78,-1.8884784,0.6831070256470435,,0.2854022147274437,451.04292934841186,,100,,,96.84652915018577,0.58,0.0,0.7647247867749172,,,1.0406879671885753e-11,0.92,0.14495617344989106,,451.04292934841186,0.58,0.000228125,536,1.8887066,1564.877848372559,0.001394744941184231,,0.92,0.001394744941184231
,26900000,,,3.0868508641292444e-10,,0.9014320513729601,0.14378276154323427,0.7142550475479815,,,,,,,1717.1909315854748,864.5389814516316,,,,864.5389814516316,0.7,6.29516674074904,,,,,6.29516674074904,,104.67772431153755,,,,,,,0.3553486254687322,,0.7142550475479815,,0.0,,0.9014320513729601,0.025074746,,100,0.0,537,,0.7848586702978331,1.8888553624462734,-1.5422955,,1.8888553624462734,0.7,-2.1079168,0.7218117617235293,,0.3553486254687322,539.0140848724433,,100,,,104.67772431153755,0.63,0.0,0.7848586702978331,,,3.0868508641292444e-10,0.87,0.14378276154323427,,539.0140848724433,0.63,-0.0031420311,537,2.1047747,1717.1909315854748,0.0059539857652679586,,0.87,0.0059539857652679586
,26950000,,,1.094716903142439e-09,,0.9331110629445284,0.14374507751328872,0.7421327067375131,,,,,,,1782.0113033622915,984.1539179784812,,,,984.1539179784812,0.63,7.905928675412044,,,,,7.905928675412044,,121.53631568379626,,,,,,,0.39500437749695066,,0.7421327067375131,,0.0,,0.9331110629445284,0.02829359,,100,0.0,538,,0.796913488437611,0.6528297744534156,-1.5471456,,0.6528297744534156,0.63,-1.8872366,0.6980376509123982,,0.39500437749695066,502.82173724389503,,100,,,121.53631568379626,0.74,0.0,0.796913488437611,,,1.094716903142439e-09,0.93,0.14374507751328872,,502.82173724389503,0.74,-0.00731875,538,1.8799179,1782.0113033622915,0.005618388370273748,,0.93,0.005618388370273748
,27000000,,,1.4998084345382375e-11,,0.9245617449582966,0.14432100166729764,0.7547544731609586,,,,,,,1738.428444166407,968.1491401363295,,,,968.1491401363295,0.77,5.421064845430485,,,,,5.421064845430485,,121.01630384520818,,,,,,,0.3282880260025902,,0.7547544731609586,,0.0,,0.9245617449582966,0.026489798,,100,0.0,539,,0.7595095579096673,0.528267925754903,-1.5527269,,0.528267925754903,0.77,-2.105799,0.7273335653995234,,0.3282880260025902,540.1871066686949,,100,,,121.01630384520818,0.62,0.0,0.7595095579096673,,,1.4998084345382375e-11,0.88,0.14432100166729764,,540.1871066686949,0.62,-0.003291875,539,2.102507,1738.428444166407,0.0038633535703492283,,0.88,0.0038633535703492283
